experiment_profile,profile_name,source_mode,use_fault_injection,random_seed,max_scenarios,total_scenarios,avg_digital_twin_ms,avg_fault_ms,avg_reliability_ms,avg_fusion_ms,avg_hazard_ms,avg_total_ms,mean_confidence,mean_risk_score,hazard_count,process_rss_before_mb,process_rss_after_mb,process_cpu_before_percent,process_cpu_after_percent,system_cpu_before_percent,system_cpu_after_percent,system_memory_before_percent,system_memory_after_percent,cgroup_cpu_quota_cores,cgroup_cpuset_cores,cgroup_memory_limit_gb,wall_elapsed_s,throughput_sps,filters,original_scenarios,available_after_filter,loaded_for_experiment,filtered_out,filter_ratio,mean_water_depth,mean_ntu,mean_true_depth
baseline_dataset,baseline_dataset,dataset,True,42,30000,30000,0.0,0.14763754363836293,0.7601386995699916,1.640047151562127,0.10987893237185441,2.6577023271423363,0.5031927613333356,42.2459510000002,14198,132.3203125,175.51953125,0.0,67.1,0.0,3.2,12.2,12.8,4.0,4,4.0,834.6313631680005,35.944012319557885,{},30000,30000,30000,0,1.0,1.335238,130.14016966666665,11.007917333333333
