experiment_profile,profile_name,source_mode,use_fault_injection,random_seed,max_scenarios,total_scenarios,avg_digital_twin_ms,avg_fault_ms,avg_reliability_ms,avg_fusion_ms,avg_hazard_ms,avg_total_ms,mean_confidence,mean_risk_score,hazard_count,process_rss_before_mb,process_rss_after_mb,process_cpu_before_percent,process_cpu_after_percent,system_cpu_before_percent,system_cpu_after_percent,system_memory_before_percent,system_memory_after_percent,cgroup_cpu_quota_cores,cgroup_cpuset_cores,cgroup_memory_limit_gb,wall_elapsed_s,throughput_sps,filters,original_scenarios,available_after_filter,loaded_for_experiment,filtered_out,filter_ratio,mean_water_depth,mean_ntu,mean_true_depth
flood_severity,flood_severity,dataset,True,42,30000,10049,0.0,0.594058814318996,0.6737409025701957,1.6076494877992493,0.11003404189729317,2.9854832465857344,0.4821856741964381,44.845297044481995,4738,95.27734375,118.640625,0.0,0.0,0.0,2.0,11.7,12.0,4.0,4,4.0,286.43954756899984,35.08244614015569,"{""water_depth_min"": 1.2}",30000,10049,10049,19951,0.3349666666666667,3.910236839486516,193.58743258035625,11.2679042690815
