experiment_profile,profile_name,source_mode,use_fault_injection,random_seed,max_scenarios,total_scenarios,avg_digital_twin_ms,avg_fault_ms,avg_reliability_ms,avg_fusion_ms,avg_hazard_ms,avg_total_ms,mean_confidence,mean_risk_score,hazard_count,process_rss_before_mb,process_rss_after_mb,process_cpu_before_percent,process_cpu_after_percent,system_cpu_before_percent,system_cpu_after_percent,system_memory_before_percent,system_memory_after_percent,cgroup_cpu_quota_cores,cgroup_cpuset_cores,cgroup_memory_limit_gb,wall_elapsed_s,throughput_sps,filters,original_scenarios,available_after_filter,loaded_for_experiment,filtered_out,filter_ratio,mean_water_depth,mean_ntu,mean_true_depth
sensor_failure,sensor_failure,dataset,True,42,30000,30000,0.0,0.7486341874379528,0.6799860112293875,1.5359658703455958,0.11246816472594219,3.0770542337388784,0.4921229893333294,51.20313900000034,18740,132.6875,176.2265625,0.0,43.8,0.0,2.8,12.2,12.8,4.0,4,4.0,859.0040049449981,34.92416778885786,{},30000,30000,30000,0,1.0,1.335238,130.14016966666665,11.007917333333333
