experiment_profile,profile_name,source_mode,use_fault_injection,random_seed,max_scenarios,total_scenarios,avg_digital_twin_ms,avg_fault_ms,avg_reliability_ms,avg_fusion_ms,avg_hazard_ms,avg_total_ms,mean_confidence,mean_risk_score,hazard_count,process_rss_before_mb,process_rss_after_mb,process_cpu_before_percent,process_cpu_after_percent,system_cpu_before_percent,system_cpu_after_percent,system_memory_before_percent,system_memory_after_percent,cgroup_cpu_quota_cores,cgroup_cpuset_cores,cgroup_memory_limit_gb,wall_elapsed_s,throughput_sps,filters,original_scenarios,available_after_filter,loaded_for_experiment,filtered_out,filter_ratio,mean_water_depth,mean_ntu,mean_true_depth
high_speed,high_speed,dataset,True,42,30000,10227,0.0,0.6008118827521165,0.6720634946762342,1.6095478111754633,0.10943773051933765,2.9918609191231518,0.49993885988070996,7.328179329226564,0,104.52734375,126.7890625,0.0,30.2,0.0,0.0,11.8,12.1,4.0,4,4.0,292.7700953069998,34.93184640076006,"{""vehicle_speed_min"": 40.0}",30000,10227,10227,19773,0.3409,1.0788373912193214,112.30041458883349,10.995682018187152
